Plot Title: EagleRiverWtrLvl												
#	"Date Time, GMT-08:00"	"Abs Pres, psi (LGR S/N: 9939973, SEN S/N: 9939973)"	"Temp, °F (LGR S/N: 9939973, SEN S/N: 9939973)"	Ave Temp	"Abs Pres Barom., psi (LGR S/N: 9939974, SEN S/N: 9939974)"	"Sensor Depth, feet (LGR S/N: 9939973)"	Ave Depth	Coupler Detached (LGR S/N: 9939973)	Coupler Attached (LGR S/N: 9939973)	Host Connected (LGR S/N: 9939973)	Stopped (LGR S/N: 9939973)	End Of File (LGR S/N: 9939973)
3384	8/26/2014 17:45	15.3531	43.6		14.6427	1.64						
3385	8/26/2014 18:00	15.3479	43.6		14.6401	1.63						
3386	8/26/2014 18:15	15.3428	43.6		14.6395	1.62						
3387	8/26/2014 18:30	15.3453	43.6		14.6417	1.62						
3388	8/26/2014 18:45	15.348	43.8		14.6416	1.63						
3389	8/26/2014 19:00	15.3456	44.0		14.6439	1.62						
3390	8/26/2014 19:15	15.343	44.0		14.6443	1.61						
3391	8/26/2014 19:30	15.3351	44.2		14.645	1.59						
3392	8/26/2014 19:45	15.3534	44.2		14.6456	1.63						
3393	8/26/2014 20:00	15.3301	44.4		14.6443	1.58						
3394	8/26/2014 20:15	15.3354	44.6		14.6455	1.59						
3395	8/26/2014 20:30	15.3354	44.7		14.6465	1.59						
3396	8/26/2014 20:45	15.338	44.7		14.6462	1.60						
3397	8/26/2014 21:00	15.3459	44.9		14.6456	1.62						
3398	8/26/2014 21:15	15.3303	44.9		14.6472	1.58						
3399	8/26/2014 21:30	15.3277	44.9		14.6466	1.57						
3400	8/26/2014 21:45	15.3303	45.1		14.6463	1.58						
3401	8/26/2014 22:00	15.3227	45.1		14.6463	1.56						
3402	8/26/2014 22:15	15.3253	45.1		14.6463	1.57						
3403	8/26/2014 22:30	15.3409	45.3		14.6463	1.60						
3404	8/26/2014 22:45	15.3462	45.3		14.6527	1.60						
3405	8/26/2014 23:00	15.3435	45.5		14.6533	1.59						
3406	8/26/2014 23:15	15.3488	45.5		14.6553	1.60						
3407	8/26/2014 23:30	15.3463	45.6		14.6527	1.60						
3408	8/26/2014 23:45	15.3618	45.6		14.653	1.64						
3409	8/27/2014 0:00	15.3646	45.8	44.4	14.653	1.64	1.82					
3410	8/27/2014 0:15	15.362	45.8		14.6527	1.64						
3411	8/27/2014 0:30	15.3698	45.8		14.6524	1.66						
3412	8/27/2014 0:45	15.3672	45.8		14.6484	1.66						
3413	8/27/2014 1:00	15.3828	45.8		14.6498	1.69						
3414	8/27/2014 1:15	15.3802	45.8		14.6494	1.69						
3415	8/27/2014 1:30	15.3828	45.8		14.6494	1.69						
3416	8/27/2014 1:45	15.3879	45.8		14.6491	1.70						
3417	8/27/2014 2:00	15.3984	45.8		14.6514	1.72						
3418	8/27/2014 2:15	15.4062	45.8		14.6535	1.74						
3419	8/27/2014 2:30	15.4062	45.8		14.6514	1.74						
3420	8/27/2014 2:45	15.4193	45.8		14.6535	1.77						
3421	8/27/2014 3:00	15.4217	45.6		14.6537	1.77						
3422	8/27/2014 3:15	15.4243	45.6		14.6537	1.78						
3423	8/27/2014 3:30	15.4216	45.5		14.6517	1.78						
3424	8/27/2014 3:45	15.4164	45.5		14.6519	1.76						
3425	8/27/2014 4:00	15.4372	45.5		14.6517	1.81						
3426	8/27/2014 4:15	15.4345	45.3		14.6514	1.81						
3427	8/27/2014 4:30	15.4449	45.3		14.6495	1.84						
3428	8/27/2014 4:45	15.4293	45.1		14.6484	1.80						
3429	8/27/2014 5:00	15.4293	45.1		14.6492	1.80						
3430	8/27/2014 5:15	15.4291	44.9		14.6456	1.81						
3431	8/27/2014 5:30	15.4369	44.7		14.6442	1.83						
3432	8/27/2014 5:45	15.4369	44.7		14.6439	1.83						
3433	8/27/2014 6:00	15.4472	44.6		14.6453	1.85						
3434	8/27/2014 6:15	15.4342	44.4		14.6429	1.83						
3435	8/27/2014 6:30	15.4316	44.4		14.6443	1.82						
3436	8/27/2014 6:45	15.4393	44.2		14.6437	1.84						
3437	8/27/2014 7:00	15.4313	44.0		14.643	1.82						
3438	8/27/2014 7:15	15.4262	44.0		14.6407	1.81						
3439	8/27/2014 7:30	15.4313	43.8		14.6424	1.82						
3440	8/27/2014 7:45	15.4339	43.8		14.6401	1.83						
3441	8/27/2014 8:00	15.4233	43.6		14.6401	1.81						
3442	8/27/2014 8:15	15.4285	43.5		14.6401	1.82						
3443	8/27/2014 8:30	15.4285	43.5		14.6376	1.82						
3444	8/27/2014 8:45	15.4076	43.5		14.6397	1.77						
3445	8/27/2014 9:00	15.4155	43.3		14.6381	1.79						
3446	8/27/2014 9:15	15.4129	43.3		14.6349	1.80						
3447	8/27/2014 9:30	15.4129	43.3		14.6336	1.80						
3448	8/27/2014 9:45	15.4076	43.3		14.6307	1.79						
3449	8/27/2014 10:00	15.4179	43.3		14.6311	1.82						
3450	8/27/2014 10:15	15.4155	43.3		14.63	1.81						
3451	8/27/2014 10:30	15.3946	43.3		14.63	1.76						
3452	8/27/2014 10:45	15.3972	43.3		14.6265	1.78						
3453	8/27/2014 11:00	15.392	43.1		14.6268	1.77						
3454	8/27/2014 11:15	15.3972	43.3		14.6268	1.78						
3455	8/27/2014 11:30	15.3789	43.1		14.6247	1.74						
3456	8/27/2014 11:45	15.3894	43.1		14.6228	1.77						
3457	8/27/2014 12:00	15.3842	43.1		14.6217	1.76						
3458	8/27/2014 12:15	15.392	43.1		14.6223	1.78						
3459	8/27/2014 12:30	15.392	43.1		14.6189	1.78						
3460	8/27/2014 12:45	15.3868	43.1		14.6169	1.78						
3461	8/27/2014 13:00	15.3842	43.3		14.6157	1.77						
3462	8/27/2014 13:15	15.3946	43.3		14.6147	1.80						
3463	8/27/2014 13:30	15.3843	43.5		14.6123	1.78						
3464	8/27/2014 13:45	15.4078	43.6		14.6127	1.83						
3465	8/27/2014 14:00	15.4053	43.8		14.611	1.83						
3466	8/27/2014 14:15	15.4078	43.6		14.6104	1.84						
3467	8/27/2014 14:30	15.4052	43.6		14.6107	1.83						
3468	8/27/2014 14:45	15.4052	43.6		14.6072	1.84						
3469	8/27/2014 15:00	15.4182	43.8		14.6052	1.88						
3470	8/27/2014 15:15	15.4053	43.8		14.6037	1.85						
3471	8/27/2014 15:30	15.4182	43.6		14.6053	1.88						
3472	8/27/2014 15:45	15.4104	43.6		14.5994	1.87						
3473	8/27/2014 16:00	15.4052	43.6		14.5944	1.87						
3474	8/27/2014 16:15	15.4078	43.6		14.5934	1.88						
3475	8/27/2014 16:30	15.4104	43.6		14.5908	1.89						
3476	8/27/2014 16:45	15.4156	43.6		14.5878	1.91						
3477	8/27/2014 17:00	15.413	43.8		14.5889	1.90						
3478	8/27/2014 17:15	15.4078	43.8		14.5841	1.90						
3479	8/27/2014 17:30	15.3975	44.0		14.5847	1.88						
3480	8/27/2014 17:45	15.3949	44.0		14.5833	1.87						
3481	8/27/2014 18:00	15.395	44.2		14.5815	1.88						
3482	8/27/2014 18:15	15.4029	44.4		14.5809	1.90						
3483	8/27/2014 18:30	15.3795	44.4		14.576	1.85						
3484	8/27/2014 18:45	15.39	44.4		14.5732	1.88						
3485	8/27/2014 19:00	15.3926	44.6		14.5738	1.89						
3486	8/27/2014 19:15	15.377	44.6		14.5728	1.86						
3487	8/27/2014 19:30	15.3875	44.7		14.5717	1.88						
3488	8/27/2014 19:45	15.3744	44.7		14.5706	1.85						
3489	8/27/2014 20:00	15.3718	44.7		14.5677	1.86						
3490	8/27/2014 20:15	15.3746	44.9		14.569	1.86						
3491	8/27/2014 20:30	15.372	44.9		14.5661	1.86						
3492	8/27/2014 20:45	15.3746	44.9		14.5631	1.87						
3493	8/27/2014 21:00	15.3746	45.1		14.5628	1.87						
3494	8/27/2014 21:15	15.372	45.1		14.5641	1.86						
3495	8/27/2014 21:30	15.3746	45.1		14.5615	1.88						
3496	8/27/2014 21:45	15.3904	45.3		14.5612	1.91						
3497	8/27/2014 22:00	15.3747	45.3		14.5609	1.88						
3498	8/27/2014 22:15	15.3723	45.5		14.5606	1.87						
3499	8/27/2014 22:30	15.3749	45.6		14.5627	1.87						
3500	8/27/2014 22:45	15.3827	45.6		14.5627	1.89						
3501	8/27/2014 23:00	15.3802	45.8		14.5605	1.89						
3502	8/27/2014 23:15	15.401	45.8		14.5585	1.94						
3503	8/27/2014 23:30	15.3828	45.8		14.5605	1.90						
3504	8/27/2014 23:45	15.3907	46.0		14.5605	1.92						
3505	8/28/2014 0:00	15.3776	46.0	44.4	14.5585	1.89	1.92					
3506	8/28/2014 0:15	15.3881	46.0		14.5564	1.92						
3507	8/28/2014 0:30	15.3802	46.0		14.5582	1.90						
3508	8/28/2014 0:45	15.3855	46.0		14.5582	1.91						
3509	8/28/2014 1:00	15.3931	45.8		14.5564	1.93						
3510	8/28/2014 1:15	15.3828	45.8		14.5582	1.90						
3511	8/28/2014 1:30	15.3879	45.8		14.5579	1.92						
3512	8/28/2014 1:45	15.3827	45.6		14.5558	1.91						
3513	8/28/2014 2:00	15.3958	45.6		14.5576	1.93						
3514	8/28/2014 2:15	15.3773	45.5		14.5553	1.90						
3515	8/28/2014 2:30	15.3878	45.5		14.5532	1.93						
3516	8/28/2014 2:45	15.3981	45.3		14.555	1.95						
3517	8/28/2014 3:00	15.3852	45.3		14.5529	1.92						
3518	8/28/2014 3:15	15.4007	45.3		14.5512	1.96						
3519	8/28/2014 3:30	15.3929	45.1		14.5492	1.95						
3520	8/28/2014 3:45	15.3876	45.1		14.5489	1.94						
3521	8/28/2014 4:00	15.3953	44.9		14.5467	1.96						
3522	8/28/2014 4:15	15.4005	44.9		14.5467	1.97						
3523	8/28/2014 4:30	15.3797	44.7		14.5464	1.92						
3524	8/28/2014 4:45	15.3718	44.7		14.5444	1.91						
3525	8/28/2014 5:00	15.3873	44.6		14.5441	1.95						
3526	8/28/2014 5:15	15.3821	44.6		14.5377	1.95						
3527	8/28/2014 5:30	15.3847	44.4		14.5397	1.95						
3528	8/28/2014 5:45	15.3741	44.2		14.5374	1.93						
3529	8/28/2014 6:00	15.3975	44.0		14.5371	1.99						
3530	8/28/2014 6:15	15.3872	44.0		14.539	1.96						
3531	8/28/2014 6:30	15.3792	43.8		14.5408	1.93						
3532	8/28/2014 6:45	15.3843	43.6		14.5387	1.95						
3533	8/28/2014 7:00	15.3818	43.6		14.5364	1.95						
3534	8/28/2014 7:15	15.3765	43.5		14.5364	1.94						
3535	8/28/2014 7:30	15.3895	43.5		14.5367	1.97						
3536	8/28/2014 7:45	15.392	43.3		14.535	1.98						
3537	8/28/2014 8:00	15.3842	43.3		14.5374	1.95						
3538	8/28/2014 8:15	15.3815	43.1		14.5357	1.95						
3539	8/28/2014 8:30	15.3789	43.1		14.5363	1.94						
3540	8/28/2014 8:45	15.392	43.1		14.5366	1.97						
3541	8/28/2014 9:00	15.3763	43.1		14.5373	1.94						
3542	8/28/2014 9:15	15.3866	42.9		14.5381	1.96						
3543	8/28/2014 9:30	15.3945	42.9		14.5392	1.97						
3544	8/28/2014 9:45	15.3814	42.9		14.5402	1.94						
3545	8/28/2014 10:00	15.384	42.9		14.539	1.95						
3546	8/28/2014 10:15	15.3814	42.9		14.5354	1.95						
3547	8/28/2014 10:30	15.3685	42.9		14.5366	1.92						
3548	8/28/2014 10:45	15.3789	43.1		14.5376	1.94						
3549	8/28/2014 11:00	15.3737	43.1		14.5389	1.93						
3550	8/28/2014 11:15	15.3789	43.3		14.5377	1.94						
3551	8/28/2014 11:30	15.3712	43.3		14.5387	1.92						
3552	8/28/2014 11:45	15.3712	43.5		14.5358	1.93						
3553	8/28/2014 12:00	15.3712	43.5		14.5368	1.93						
3554	8/28/2014 12:15	15.3714	43.6		14.5363	1.93						
3555	8/28/2014 12:30	15.3609	43.6		14.5326	1.91						
3556	8/28/2014 12:45	15.3636	43.6		14.5312	1.92						
3557	8/28/2014 13:00	15.3585	43.8		14.5312	1.91						
3558	8/28/2014 13:15	15.3559	43.8		14.5297	1.91						
3559	8/28/2014 13:30	15.3637	44.0		14.528	1.93						
3560	8/28/2014 13:45	15.3585	44.0		14.5265	1.92						
3561	8/28/2014 14:00	15.3506	44.0		14.5265	1.90						
3562	8/28/2014 14:15	15.3533	44.0		14.5242	1.91						
3563	8/28/2014 14:30	15.3611	44.0		14.5277	1.92						
3564	8/28/2014 14:45	15.3559	44.0		14.5231	1.92						
3565	8/28/2014 15:00	15.3559	44.0		14.5231	1.92						
3566	8/28/2014 15:15	15.3404	44.2		14.5236	1.88						
3567	8/28/2014 15:30	15.356	44.2		14.5222	1.92						
3568	8/28/2014 15:45	15.3457	44.4		14.5225	1.90						
3569	8/28/2014 16:00	15.3483	44.4		14.5205	1.91						
3570	8/28/2014 16:15	15.3405	44.4		14.5219	1.89						
3571	8/28/2014 16:30	15.3327	44.4		14.5216	1.87						
3572	8/28/2014 16:45	15.3405	44.6		14.5193	1.89						
3573	8/28/2014 17:00	15.3457	44.6		14.5184	1.91						
3574	8/28/2014 17:15	15.3276	44.6		14.5215	1.86						
3575	8/28/2014 17:30	15.3483	44.6		14.5183	1.92						
3576	8/28/2014 17:45	15.3405	44.6		14.5196	1.89						
3577	8/28/2014 18:00	15.3328	44.6		14.5207	1.87						
3578	8/28/2014 18:15	15.3535	44.6		14.5202	1.92						
3579	8/28/2014 18:30	15.3405	44.6		14.5191	1.90						
3580	8/28/2014 18:45	15.3406	44.7		14.5202	1.89						
3581	8/28/2014 19:00	15.3354	44.7		14.519	1.88						
3582	8/28/2014 19:15	15.3328	44.7		14.518	1.88						
3583	8/28/2014 19:30	15.3354	44.7		14.5171	1.89						
3584	8/28/2014 19:45	15.338	44.7		14.5187	1.89						
3585	8/28/2014 20:00	15.3173	44.7		14.5167	1.85						
3586	8/28/2014 20:15	15.3251	44.9		14.5161	1.87						
3587	8/28/2014 20:30	15.3356	44.9		14.5155	1.89						
3588	8/28/2014 20:45	15.3199	44.9		14.5148	1.86						
3589	8/28/2014 21:00	15.3121	44.9		14.5142	1.84						
3590	8/28/2014 21:15	15.3253	45.1		14.5139	1.87						
3591	8/28/2014 21:30	15.3303	45.1		14.5138	1.88						
3592	8/28/2014 21:45	15.3279	45.3		14.5158	1.87						
3593	8/28/2014 22:00	15.32	45.3		14.5135	1.86						
3594	8/28/2014 22:15	15.3176	45.5		14.5135	1.86						
3595	8/28/2014 22:30	15.3332	45.5		14.5115	1.90						
3596	8/28/2014 22:45	15.3332	45.5		14.5115	1.90						
3597	8/28/2014 23:00	15.3385	45.6		14.5074	1.92						
3598	8/28/2014 23:15	15.3411	45.6		14.5074	1.92						
3599	8/28/2014 23:30	15.3151	45.6		14.5074	1.86						
3600	8/28/2014 23:45	15.336	45.8		14.5051	1.92						
3601	8/29/2014 0:00	15.3151	45.8	44.7	14.5071	1.86	1.88					
3602	8/29/2014 0:15	15.3282	45.8		14.5051	1.90						
3603	8/29/2014 0:30	15.3256	45.8		14.5033	1.90						
3604	8/29/2014 0:45	15.3412	45.8		14.5033	1.93						
3605	8/29/2014 1:00	15.3256	45.8		14.5013	1.90						
3606	8/29/2014 1:15	15.3412	45.8		14.503	1.93						
3607	8/29/2014 1:30	15.3412	45.8		14.503	1.93						
3608	8/29/2014 1:45	15.3437	45.8		14.5028	1.94						
3609	8/29/2014 2:00	15.3463	45.6		14.5028	1.95						
3610	8/29/2014 2:15	15.3385	45.6		14.5007	1.93						
3611	8/29/2014 2:30	15.3463	45.6		14.5007	1.95						
3612	8/29/2014 2:45	15.3488	45.5		14.501	1.96						
3613	8/29/2014 3:00	15.3435	45.5		14.4987	1.95						
3614	8/29/2014 3:15	15.3591	45.3		14.4987	1.99						
3615	8/29/2014 3:30	15.3409	45.3		14.4984	1.94						
3616	8/29/2014 3:45	15.3408	45.1		14.4983	1.94						
3617	8/29/2014 4:00	15.3563	44.9		14.498	1.98						
3618	8/29/2014 4:15	15.3563	44.9		14.4959	1.99						
3619	8/29/2014 4:30	15.3459	44.7		14.4959	1.96						
3620	8/29/2014 4:45	15.3457	44.6		14.4939	1.97						
3621	8/29/2014 5:00	15.3431	44.6		14.4977	1.95						
3622	8/29/2014 5:15	15.3457	44.4		14.4977	1.96						
3623	8/29/2014 5:30	15.3377	44.2		14.4954	1.94						
3624	8/29/2014 5:45	15.343	44.0		14.4954	1.96						
3625	8/29/2014 6:00	15.3404	44.0		14.4933	1.95						
3626	8/29/2014 6:15	15.3324	43.8		14.4936	1.94						
3627	8/29/2014 6:30	15.3245	43.6		14.4933	1.92						
3628	8/29/2014 6:45	15.3298	43.6		14.4974	1.92						
3629	8/29/2014 7:00	15.3322	43.5		14.4951	1.93						
3630	8/29/2014 7:15	15.3322	43.3		14.4928	1.94						
3631	8/29/2014 7:30	15.3348	43.3		14.4967	1.93						
3632	8/29/2014 7:45	15.3373	43.1		14.4926	1.95						
3633	8/29/2014 8:00	15.3347	43.1		14.4907	1.95						
3634	8/29/2014 8:15	15.319	43.1		14.4916	1.91						
3635	8/29/2014 8:30	15.3295	42.9		14.4896	1.94						
3636	8/29/2014 8:45	15.3164	42.9		14.4919	1.90						
3637	8/29/2014 9:00	15.3138	42.9		14.4903	1.90						
3638	8/29/2014 9:15	15.3112	42.9		14.4912	1.89						
3639	8/29/2014 9:30	15.3163	42.7		14.4858	1.92						
3640	8/29/2014 9:45	15.3086	42.7		14.4864	1.90						
3641	8/29/2014 10:00	15.3112	42.7		14.4891	1.90						
3642	8/29/2014 10:15	15.3189	42.7		14.4894	1.91						
3643	8/29/2014 10:30	15.3034	42.7		14.4885	1.88						
3644	8/29/2014 10:45	15.306	42.7		14.4919	1.88						
3645	8/29/2014 11:00	15.306	42.7		14.4862	1.89						
3646	8/29/2014 11:15	15.306	42.9		14.4868	1.89						
3647	8/29/2014 11:30	15.3216	43.1		14.4871	1.93						
3648	8/29/2014 11:45	15.3035	43.1		14.4838	1.89						
3649	8/29/2014 12:00	15.3087	43.1		14.4861	1.90						
3650	8/29/2014 12:15	15.2983	43.1		14.4849	1.88						
3651	8/29/2014 12:30	15.3035	43.1		14.4855	1.89						
3652	8/29/2014 12:45	15.3166	43.3		14.4872	1.91						
3653	8/29/2014 13:00	15.3035	43.3		14.4872	1.88						
3654	8/29/2014 13:15	15.3063	43.5		14.4856	1.89						
3655	8/29/2014 13:30	15.3089	43.6		14.4825	1.91						
3656	8/29/2014 13:45	15.296	43.6		14.481	1.88						
3657	8/29/2014 14:00	15.3012	43.8		14.481	1.89						
3658	8/29/2014 14:15	15.3066	44.0		14.4791	1.91						
3659	8/29/2014 14:30	15.3013	44.0		14.4794	1.90						
3660	8/29/2014 14:45	15.2987	44.2		14.4797	1.89						
3661	8/29/2014 15:00	15.2884	44.2		14.4806	1.86						
3662	8/29/2014 15:15	15.2936	44.4		14.4777	1.88						
3663	8/29/2014 15:30	15.3015	44.6		14.478	1.90						
3664	8/29/2014 15:45	15.3068	44.7		14.478	1.91						
3665	8/29/2014 16:00	15.2861	44.9		14.478	1.86						
3666	8/29/2014 16:15	15.281	45.1		14.4749	1.86						
3667	8/29/2014 16:30	15.281	45.3		14.4733	1.86						
3668	8/29/2014 16:45	15.2758	45.3		14.4743	1.85						
3669	8/29/2014 17:00	15.2838	45.5		14.4755	1.87						
3670	8/29/2014 17:15	15.2786	45.5		14.4768	1.85						
3671	8/29/2014 17:30	15.2709	45.6		14.4759	1.83						
3672	8/29/2014 17:45	15.2604	45.6		14.4742	1.81						
3673	8/29/2014 18:00	15.2657	45.6		14.4759	1.82						
3674	8/29/2014 18:15	15.2683	45.8		14.4735	1.83						
3675	8/29/2014 18:30	15.263	45.8		14.4762	1.82						
3676	8/29/2014 18:45	15.2683	45.8		14.4742	1.83						
3677	8/29/2014 19:00	15.2604	45.8		14.4756	1.81						
3678	8/29/2014 19:15	15.2527	45.8		14.4739	1.80						
3679	8/29/2014 19:30	15.2527	45.8		14.471	1.80						
3680	8/29/2014 19:45	15.2475	45.8		14.4703	1.79						
3681	8/29/2014 20:00	15.2554	45.8		14.4717	1.81						
3682	8/29/2014 20:15	15.2501	45.8		14.4726	1.79						
3683	8/29/2014 20:30	15.2527	45.8		14.4726	1.80						
3684	8/29/2014 20:45	15.2423	45.8		14.4739	1.77						
3685	8/29/2014 21:00	15.2425	46.0		14.474	1.77						
3686	8/29/2014 21:15	15.2449	46.0		14.4745	1.78						
3687	8/29/2014 21:30	15.2501	46.0		14.4752	1.79						
3688	8/29/2014 21:45	15.2398	46.2		14.4759	1.76						
3689	8/29/2014 22:00	15.2529	46.2		14.4749	1.80						
3690	8/29/2014 22:15	15.2607	46.2		14.4777	1.81						
3691	8/29/2014 22:30	15.2581	46.4		14.4806	1.79						
3692	8/29/2014 22:45	15.2764	46.4		14.4822	1.83						
3693	8/29/2014 23:00	15.2607	46.2		14.4819	1.80						
3694	8/29/2014 23:15	15.2736	46.2		14.4819	1.83						
3695	8/29/2014 23:30	15.2815	46.2		14.4842	1.84						
3696	8/29/2014 23:45	15.2736	46.2		14.4862	1.82						
3697	8/30/2014 0:00	15.271	46.2	43.4	14.4862	1.81	1.67					
3698	8/30/2014 0:15	15.2919	46.2		14.4883	1.85						
3699	8/30/2014 0:30	15.2789	46.2		14.488	1.83						
3700	8/30/2014 0:45	15.2997	46.2		14.4935	1.86						
3701	8/30/2014 1:00	15.2945	46.2		14.4954	1.84						
3702	8/30/2014 1:15	15.3024	46.2		14.4994	1.85						
3703	8/30/2014 1:30	15.3231	46.0		14.4991	1.90						
3704	8/30/2014 1:45	15.3074	46.0		14.5049	1.85						
3705	8/30/2014 2:00	15.3125	45.8		14.5026	1.87						
3706	8/30/2014 2:15	15.3306	45.6		14.5019	1.91						
3707	8/30/2014 2:30	15.3176	45.5		14.5013	1.88						
3708	8/30/2014 2:45	15.3305	45.3		14.5028	1.91						
3709	8/30/2014 3:00	15.3199	44.9		14.5041	1.88						
3710	8/30/2014 3:15	15.3328	44.7		14.5071	1.91						
3711	8/30/2014 3:30	15.3328	44.6		14.5078	1.90						
3712	8/30/2014 3:45	15.3222	44.2		14.5126	1.87						
3713	8/30/2014 4:00	15.3273	44.0		14.5113	1.88						
3714	8/30/2014 4:15	15.3376	43.8		14.5145	1.90						
3715	8/30/2014 4:30	15.3245	43.6		14.5138	1.87						
3716	8/30/2014 4:45	15.3375	43.5		14.5148	1.90						
3717	8/30/2014 5:00	15.3296	43.3		14.518	1.87						
3718	8/30/2014 5:15	15.3347	43.1		14.5154	1.89						
3719	8/30/2014 5:30	15.3372	42.9		14.5167	1.89						
3720	8/30/2014 5:45	15.3319	42.7		14.5161	1.88						
3721	8/30/2014 6:00	15.3215	42.5		14.5177	1.85						
3722	8/30/2014 6:15	15.324	42.4		14.5171	1.86						
3723	8/30/2014 6:30	15.3161	42.2		14.5147	1.85						
3724	8/30/2014 6:45	15.3134	42.0		14.5141	1.84						
3725	8/30/2014 7:00	15.3134	41.8		14.5138	1.84						
3726	8/30/2014 7:15	15.3055	41.6		14.5155	1.82						
3727	8/30/2014 7:30	15.3055	41.6		14.5133	1.83						
3728	8/30/2014 7:45	15.2976	41.4		14.5154	1.80						
3729	8/30/2014 8:00	15.295	41.3		14.5154	1.80						
3730	8/30/2014 8:15	15.2948	41.1		14.5155	1.80						
3731	8/30/2014 8:30	15.2896	41.1		14.5144	1.79						
3732	8/30/2014 8:45	15.287	41.1		14.5154	1.78						
3733	8/30/2014 9:00	15.2739	40.9		14.5145	1.75						
3734	8/30/2014 9:15	15.2765	40.9		14.5115	1.77						
3735	8/30/2014 9:30	15.2713	40.9		14.5116	1.75						
3736	8/30/2014 9:45	15.2662	40.9		14.5109	1.74						
3737	8/30/2014 10:00	15.2661	40.7		14.5075	1.75						
3738	8/30/2014 10:15	15.2609	40.7		14.5084	1.74						
3739	8/30/2014 10:30	15.261	40.9		14.5077	1.74						
3740	8/30/2014 10:45	15.2401	40.9		14.5087	1.69						
3741	8/30/2014 11:00	15.248	40.9		14.507	1.71						
3742	8/30/2014 11:15	15.2375	40.9		14.507	1.69						
3743	8/30/2014 11:30	15.2324	41.1		14.5077	1.67						
3744	8/30/2014 11:45	15.2298	41.1		14.5049	1.67						
3745	8/30/2014 12:00	15.2248	41.3		14.5036	1.66						
3746	8/30/2014 12:15	15.2195	41.4		14.5042	1.65						
3747	8/30/2014 12:30	15.2092	41.4		14.5028	1.63						
3748	8/30/2014 12:45	15.2118	41.6		14.5012	1.64						
3749	8/30/2014 13:00	15.212	41.8		14.4991	1.64						
3750	8/30/2014 13:15	15.1989	41.8		14.4951	1.62						
3751	8/30/2014 13:30	15.1965	42.0		14.4964	1.62						
3752	8/30/2014 13:45	15.1836	42.2		14.4952	1.59						
3753	8/30/2014 14:00	15.1862	42.4		14.4935	1.60						
3754	8/30/2014 14:15	15.1862	42.5		14.4917	1.60						
3755	8/30/2014 14:30	15.1785	42.5		14.4904	1.59						
3756	8/30/2014 14:45	15.1682	42.7		14.4869	1.57						
3757	8/30/2014 15:00	15.1839	42.9		14.488	1.61						
3758	8/30/2014 15:15	15.1604	42.9		14.4833	1.56						
3759	8/30/2014 15:30	15.1527	43.1		14.4839	1.54						
3760	8/30/2014 15:45	15.1528	43.3		14.4807	1.55						
3761	8/30/2014 16:00	15.1528	43.3		14.4777	1.56						
3762	8/30/2014 16:15	15.1424	43.5		14.4811	1.53						
3763	8/30/2014 16:30	15.1398	43.5		14.4793	1.52						
3764	8/30/2014 16:45	15.1373	43.6		14.4796	1.52						
3765	8/30/2014 17:00	15.1451	43.8		14.4771	1.54						
3766	8/30/2014 17:15	15.1322	43.8		14.4769	1.51						
3767	8/30/2014 17:30	15.1296	43.8		14.4752	1.51						
3768	8/30/2014 17:45	15.1218	44.0		14.4759	1.49						
3769	8/30/2014 18:00	15.1141	44.0		14.4738	1.48						
3770	8/30/2014 18:15	15.1218	44.0		14.4749	1.49						
3771	8/30/2014 18:30	15.1063	44.2		14.4704	1.47						
3772	8/30/2014 18:45	15.1115	44.2		14.4711	1.48						
3773	8/30/2014 19:00	15.1167	44.2		14.4694	1.49						
3774	8/30/2014 19:15	15.1115	44.2		14.4652	1.49						
3775	8/30/2014 19:30	15.1012	44.4		14.464	1.47						
3776	8/30/2014 19:45	15.0934	44.4		14.4601	1.46						
3777	8/30/2014 20:00	15.1038	44.4		14.4613	1.48						
3778	8/30/2014 20:15	15.1012	44.4		14.4646	1.47						
3779	8/30/2014 20:30	15.0935	44.6		14.4629	1.46						
3780	8/30/2014 20:45	15.1013	44.6		14.4639	1.47						
3781	8/30/2014 21:00	15.0961	44.6		14.4656	1.45						
3782	8/30/2014 21:15	15.1013	44.7		14.4698	1.46						
3783	8/30/2014 21:30	15.0987	44.7		14.47	1.45						
3784	8/30/2014 21:45	15.1013	44.7		14.4707	1.46						
3785	8/30/2014 22:00	15.1041	44.9		14.4735	1.46						
3786	8/30/2014 22:15	15.0989	44.9		14.4742	1.44						
3787	8/30/2014 22:30	15.0936	44.9		14.4772	1.42						
3788	8/30/2014 22:45	15.1041	45.1		14.4782	1.44						
3789	8/30/2014 23:00	15.0963	45.1		14.4794	1.42						
3790	8/30/2014 23:15	15.1042	45.3		14.4787	1.44						
3791	8/30/2014 23:30	15.1016	45.3		14.48	1.43						
3792	8/30/2014 23:45	15.1095	45.3		14.4829	1.45						
3793	8/31/2014 0:00	15.099	45.5	4199.3	14.4865	1.41	1.44					
